material_id,plant,period,consumption_quantity,base_unit,movement_type,movement_count,storage_location,document_id,document_item
MAT-1027,PLANT-04,2025-02,100,EA,261,1,SYN-01,SYN-1027-006,0001
MAT-1027,PLANT-04,2025-03,100,EA,261,1,SYN-01,SYN-1027-007,0001
MAT-1027,PLANT-04,2025-04,100,EA,261,1,SYN-01,SYN-1027-008,0001
MAT-1027,PLANT-04,2025-05,100,EA,261,1,SYN-01,SYN-1027-009,0001
MAT-1027,PLANT-04,2025-06,100,EA,261,1,SYN-01,SYN-1027-010,0001
MAT-1027,PLANT-04,2025-07,100,EA,261,1,SYN-01,SYN-1027-011,0001
MAT-1027,PLANT-04,2025-08,100,EA,261,1,SYN-01,SYN-1027-012,0001
MAT-1027,PLANT-04,2025-09,100,EA,261,1,SYN-01,SYN-1027-013,0001
MAT-1027,PLANT-04,2025-10,100,EA,261,1,SYN-01,SYN-1027-014,0001
MAT-1027,PLANT-04,2025-11,100,EA,261,1,SYN-01,SYN-1027-015,0001
MAT-1027,PLANT-04,2025-12,100,EA,261,1,SYN-01,SYN-1027-016,0001
MAT-1027,PLANT-04,2026-01,100,EA,261,1,SYN-01,SYN-1027-017,0001
MAT-1027,PLANT-04,2026-02,100,EA,261,1,SYN-01,SYN-1027-018,0001
MAT-1027,PLANT-04,2026-03,100,EA,261,1,SYN-01,SYN-1027-019,0001
MAT-1027,PLANT-04,2026-04,100,EA,261,1,SYN-01,SYN-1027-020,0001
MAT-1027,PLANT-04,2026-05,100,EA,261,1,SYN-01,SYN-1027-021,0001
MAT-1027,PLANT-04,2026-06,100,EA,261,1,SYN-01,SYN-1027-022,0001
MAT-1027,PLANT-04,2026-07,100,EA,261,1,SYN-01,SYN-1027-023,0001
MAT-1027,PLANT-04,2026-08,100,EA,261,1,SYN-01,SYN-1027-024,0001
MAT-1028,PLANT-01,2024-09,100,EA,261,1,SYN-01,SYN-1028-001,0001
MAT-1028,PLANT-01,2024-10,100,EA,261,1,SYN-01,SYN-1028-002,0001
MAT-1028,PLANT-01,2024-11,100,EA,261,1,SYN-01,SYN-1028-003,0001
MAT-1028,PLANT-01,2024-12,100,EA,261,1,SYN-01,SYN-1028-004,0001
MAT-1028,PLANT-01,2025-01,100,EA,261,1,SYN-01,SYN-1028-005,0001
MAT-1028,PLANT-01,2025-02,100,EA,261,1,SYN-01,SYN-1028-006,0001
MAT-1028,PLANT-01,2025-03,100,EA,261,1,SYN-01,SYN-1028-007,0001
MAT-1028,PLANT-01,2025-04,100,EA,261,1,SYN-01,SYN-1028-008,0001
MAT-1028,PLANT-01,2025-05,100,EA,261,1,SYN-01,SYN-1028-009,0001
MAT-1028,PLANT-01,2025-06,100,EA,261,1,SYN-01,SYN-1028-010,0001
MAT-1028,PLANT-01,2025-07,100,EA,261,1,SYN-01,SYN-1028-011,0001
MAT-1028,PLANT-01,2025-08,100,EA,261,1,SYN-01,SYN-1028-012,0001
MAT-1028,PLANT-01,2025-09,100,EA,261,1,SYN-01,SYN-1028-013,0001
MAT-1028,PLANT-01,2025-10,100,EA,261,1,SYN-01,SYN-1028-014,0001
MAT-1028,PLANT-01,2025-11,100,EA,261,1,SYN-01,SYN-1028-015,0001
MAT-1028,PLANT-01,2025-12,100,EA,261,1,SYN-01,SYN-1028-016,0001
MAT-1028,PLANT-01,2026-01,100,EA,261,1,SYN-01,SYN-1028-017,0001
MAT-1028,PLANT-01,2026-02,100,EA,261,1,SYN-01,SYN-1028-018,0001
MAT-1028,PLANT-01,2026-03,100,EA,261,1,SYN-01,SYN-1028-019,0001
MAT-1028,PLANT-01,2026-04,100,EA,261,1,SYN-01,SYN-1028-020,0001
MAT-1028,PLANT-01,2026-05,100,EA,261,1,SYN-01,SYN-1028-021,0001
MAT-1028,PLANT-01,2026-06,100,EA,261,1,SYN-01,SYN-1028-022,0001
MAT-1028,PLANT-01,2026-07,100,EA,261,1,SYN-01,SYN-1028-023,0001
MAT-1028,PLANT-01,2026-08,100,EA,261,1,SYN-01,SYN-1028-024,0001
MAT-1029,PLANT-02,2024-09,0,EA,261,1,SYN-01,SYN-1029-001,0001
MAT-1029,PLANT-02,2024-10,0,EA,261,1,SYN-01,SYN-1029-002,0001
MAT-1029,PLANT-02,2024-11,0,EA,261,1,SYN-01,SYN-1029-003,0001
MAT-1029,PLANT-02,2024-12,0,EA,261,1,SYN-01,SYN-1029-004,0001
MAT-1029,PLANT-02,2025-01,0,EA,261,1,SYN-01,SYN-1029-005,0001
MAT-1029,PLANT-02,2025-02,0,EA,261,1,SYN-01,SYN-1029-006,0001
MAT-1029,PLANT-02,2025-03,0,EA,261,1,SYN-01,SYN-1029-007,0001
MAT-1029,PLANT-02,2025-04,0,EA,261,1,SYN-01,SYN-1029-008,0001
MAT-1029,PLANT-02,2025-05,0,EA,261,1,SYN-01,SYN-1029-009,0001
MAT-1029,PLANT-02,2025-06,0,EA,261,1,SYN-01,SYN-1029-010,0001
MAT-1029,PLANT-02,2025-07,0,EA,261,1,SYN-01,SYN-1029-011,0001
MAT-1029,PLANT-02,2025-08,0,EA,261,1,SYN-01,SYN-1029-012,0001
MAT-1029,PLANT-02,2025-09,0,EA,261,1,SYN-01,SYN-1029-013,0001
MAT-1029,PLANT-02,2025-10,0,EA,261,1,SYN-01,SYN-1029-014,0001
MAT-1029,PLANT-02,2025-11,0,EA,261,1,SYN-01,SYN-1029-015,0001
MAT-1029,PLANT-02,2025-12,0,EA,261,1,SYN-01,SYN-1029-016,0001
MAT-1029,PLANT-02,2026-01,0,EA,261,1,SYN-01,SYN-1029-017,0001
MAT-1029,PLANT-02,2026-02,0,EA,261,1,SYN-01,SYN-1029-018,0001
MAT-1029,PLANT-02,2026-03,120,EA,261,1,SYN-01,SYN-1029-019,0001
MAT-1029,PLANT-02,2026-04,0,EA,261,1,SYN-01,SYN-1029-020,0001
MAT-1029,PLANT-02,2026-05,0,EA,261,1,SYN-01,SYN-1029-021,0001
MAT-1029,PLANT-02,2026-06,0,EA,261,1,SYN-01,SYN-1029-022,0001
MAT-1029,PLANT-02,2026-07,0,EA,261,1,SYN-01,SYN-1029-023,0001
MAT-1029,PLANT-02,2026-08,120,EA,261,1,SYN-01,SYN-1029-024,0001
MAT-1030,PLANT-03,2024-09,0,EA,261,1,SYN-01,SYN-1030-001,0001
MAT-1030,PLANT-03,2024-10,0,EA,261,1,SYN-01,SYN-1030-002,0001
MAT-1030,PLANT-03,2024-11,0,EA,261,1,SYN-01,SYN-1030-003,0001
MAT-1030,PLANT-03,2024-12,0,EA,261,1,SYN-01,SYN-1030-004,0001
MAT-1030,PLANT-03,2025-01,0,EA,261,1,SYN-01,SYN-1030-005,0001
MAT-1030,PLANT-03,2025-02,0,EA,261,1,SYN-01,SYN-1030-006,0001
MAT-1030,PLANT-03,2025-03,0,EA,261,1,SYN-01,SYN-1030-007,0001
MAT-1030,PLANT-03,2025-04,0,EA,261,1,SYN-01,SYN-1030-008,0001
MAT-1030,PLANT-03,2025-05,0,EA,261,1,SYN-01,SYN-1030-009,0001
MAT-1030,PLANT-03,2025-06,0,EA,261,1,SYN-01,SYN-1030-010,0001
MAT-1030,PLANT-03,2025-07,0,EA,261,1,SYN-01,SYN-1030-011,0001
MAT-1030,PLANT-03,2025-08,0,EA,261,1,SYN-01,SYN-1030-012,0001
MAT-1030,PLANT-03,2025-09,0,EA,261,1,SYN-01,SYN-1030-013,0001
MAT-1030,PLANT-03,2025-10,0,EA,261,1,SYN-01,SYN-1030-014,0001
MAT-1030,PLANT-03,2025-11,0,EA,261,1,SYN-01,SYN-1030-015,0001
MAT-1030,PLANT-03,2025-12,0,EA,261,1,SYN-01,SYN-1030-016,0001
MAT-1030,PLANT-03,2026-01,0,EA,261,1,SYN-01,SYN-1030-017,0001
MAT-1030,PLANT-03,2026-02,0,EA,261,1,SYN-01,SYN-1030-018,0001
MAT-1030,PLANT-03,2026-03,120,EA,261,1,SYN-01,SYN-1030-019,0001
MAT-1030,PLANT-03,2026-04,0,EA,261,1,SYN-01,SYN-1030-020,0001
MAT-1030,PLANT-03,2026-05,0,EA,261,1,SYN-01,SYN-1030-021,0001
MAT-1030,PLANT-03,2026-06,0,EA,261,1,SYN-01,SYN-1030-022,0001
MAT-1030,PLANT-03,2026-07,0,EA,261,1,SYN-01,SYN-1030-023,0001
MAT-1030,PLANT-03,2026-08,120,EA,261,1,SYN-01,SYN-1030-024,0001
MAT-1031,PLANT-04,2024-09,0,EA,261,1,SYN-01,SYN-1031-001,0001
MAT-1031,PLANT-04,2024-10,0,EA,261,1,SYN-01,SYN-1031-002,0001
MAT-1031,PLANT-04,2024-11,0,EA,261,1,SYN-01,SYN-1031-003,0001
MAT-1031,PLANT-04,2024-12,0,EA,261,1,SYN-01,SYN-1031-004,0001
MAT-1031,PLANT-04,2025-01,0,EA,261,1,SYN-01,SYN-1031-005,0001
MAT-1031,PLANT-04,2025-02,0,EA,261,1,SYN-01,SYN-1031-006,0001
MAT-1031,PLANT-04,2025-03,0,EA,261,1,SYN-01,SYN-1031-007,0001
MAT-1031,PLANT-04,2025-04,0,EA,261,1,SYN-01,SYN-1031-008,0001
MAT-1031,PLANT-04,2025-05,0,EA,261,1,SYN-01,SYN-1031-009,0001
MAT-1031,PLANT-04,2025-06,0,EA,261,1,SYN-01,SYN-1031-010,0001
MAT-1031,PLANT-04,2025-07,0,EA,261,1,SYN-01,SYN-1031-011,0001
MAT-1031,PLANT-04,2025-08,0,EA,261,1,SYN-01,SYN-1031-012,0001
MAT-1031,PLANT-04,2025-09,0,EA,261,1,SYN-01,SYN-1031-013,0001
MAT-1031,PLANT-04,2025-10,0,EA,261,1,SYN-01,SYN-1031-014,0001
MAT-1031,PLANT-04,2025-11,0,EA,261,1,SYN-01,SYN-1031-015,0001
MAT-1031,PLANT-04,2025-12,0,EA,261,1,SYN-01,SYN-1031-016,0001
MAT-1031,PLANT-04,2026-01,0,EA,261,1,SYN-01,SYN-1031-017,0001
MAT-1031,PLANT-04,2026-02,0,EA,261,1,SYN-01,SYN-1031-018,0001
MAT-1031,PLANT-04,2026-03,120,EA,261,1,SYN-01,SYN-1031-019,0001
MAT-1031,PLANT-04,2026-04,0,EA,261,1,SYN-01,SYN-1031-020,0001
MAT-1031,PLANT-04,2026-05,0,EA,261,1,SYN-01,SYN-1031-021,0001
MAT-1031,PLANT-04,2026-06,0,EA,261,1,SYN-01,SYN-1031-022,0001
MAT-1031,PLANT-04,2026-07,0,EA,261,1,SYN-01,SYN-1031-023,0001
MAT-1031,PLANT-04,2026-08,120,EA,261,1,SYN-01,SYN-1031-024,0001
MAT-1032,PLANT-01,2024-09,100,EA,261,1,SYN-01,SYN-1032-001,0001
MAT-1032,PLANT-01,2024-10,100,EA,261,1,SYN-01,SYN-1032-002,0001
MAT-1032,PLANT-01,2024-11,100,EA,261,1,SYN-01,SYN-1032-003,0001
MAT-1032,PLANT-01,2024-12,100,EA,261,1,SYN-01,SYN-1032-004,0001
MAT-1032,PLANT-01,2025-01,100,EA,261,1,SYN-01,SYN-1032-005,0001
MAT-1032,PLANT-01,2025-02,100,EA,261,1,SYN-01,SYN-1032-006,0001
MAT-1032,PLANT-01,2025-03,100,EA,261,1,SYN-01,SYN-1032-007,0001
MAT-1032,PLANT-01,2025-04,100,EA,261,1,SYN-01,SYN-1032-008,0001
MAT-1032,PLANT-01,2025-05,100,EA,261,1,SYN-01,SYN-1032-009,0001
MAT-1032,PLANT-01,2025-06,100,EA,261,1,SYN-01,SYN-1032-010,0001
MAT-1032,PLANT-01,2025-07,100,EA,261,1,SYN-01,SYN-1032-011,0001
MAT-1032,PLANT-01,2025-08,100,EA,261,1,SYN-01,SYN-1032-012,0001
MAT-1032,PLANT-01,2025-09,100,EA,261,1,SYN-01,SYN-1032-013,0001
MAT-1032,PLANT-01,2025-10,100,EA,261,1,SYN-01,SYN-1032-014,0001
MAT-1032,PLANT-01,2025-11,100,EA,261,1,SYN-01,SYN-1032-015,0001
MAT-1032,PLANT-01,2025-12,100,EA,261,1,SYN-01,SYN-1032-016,0001
MAT-1032,PLANT-01,2026-01,100,EA,261,1,SYN-01,SYN-1032-017,0001
MAT-1032,PLANT-01,2026-02,100,EA,261,1,SYN-01,SYN-1032-018,0001
MAT-1032,PLANT-01,2026-03,100,EA,261,1,SYN-01,SYN-1032-019,0001
MAT-1032,PLANT-01,2026-04,100,EA,261,1,SYN-01,SYN-1032-020,0001
MAT-1032,PLANT-01,2026-05,100,EA,261,1,SYN-01,SYN-1032-021,0001
MAT-1032,PLANT-01,2026-06,100,EA,261,1,SYN-01,SYN-1032-022,0001
MAT-1032,PLANT-01,2026-07,100,EA,261,1,SYN-01,SYN-1032-023,0001
MAT-1032,PLANT-01,2026-08,100,EA,261,1,SYN-01,SYN-1032-024,0001
MAT-1033,PLANT-02,2024-09,0,EA,261,1,SYN-01,SYN-1033-001,0001
MAT-1033,PLANT-02,2024-10,0,EA,261,1,SYN-01,SYN-1033-002,0001
MAT-1033,PLANT-02,2024-11,0,EA,261,1,SYN-01,SYN-1033-003,0001
MAT-1033,PLANT-02,2024-12,0,EA,261,1,SYN-01,SYN-1033-004,0001
MAT-1033,PLANT-02,2025-01,0,EA,261,1,SYN-01,SYN-1033-005,0001
MAT-1033,PLANT-02,2025-02,0,EA,261,1,SYN-01,SYN-1033-006,0001
MAT-1033,PLANT-02,2025-03,0,EA,261,1,SYN-01,SYN-1033-007,0001
MAT-1033,PLANT-02,2025-04,0,EA,261,1,SYN-01,SYN-1033-008,0001
MAT-1033,PLANT-02,2025-05,0,EA,261,1,SYN-01,SYN-1033-009,0001
MAT-1033,PLANT-02,2025-06,0,EA,261,1,SYN-01,SYN-1033-010,0001
MAT-1033,PLANT-02,2025-07,0,EA,261,1,SYN-01,SYN-1033-011,0001
MAT-1033,PLANT-02,2025-08,0,EA,261,1,SYN-01,SYN-1033-012,0001
MAT-1033,PLANT-02,2025-09,0,EA,261,1,SYN-01,SYN-1033-013,0001
MAT-1033,PLANT-02,2025-10,0,EA,261,1,SYN-01,SYN-1033-014,0001
MAT-1033,PLANT-02,2025-11,0,EA,261,1,SYN-01,SYN-1033-015,0001
MAT-1033,PLANT-02,2025-12,0,EA,261,1,SYN-01,SYN-1033-016,0001
MAT-1033,PLANT-02,2026-01,0,EA,261,1,SYN-01,SYN-1033-017,0001
MAT-1033,PLANT-02,2026-02,0,EA,261,1,SYN-01,SYN-1033-018,0001
MAT-1033,PLANT-02,2026-03,120,EA,261,1,SYN-01,SYN-1033-019,0001
MAT-1033,PLANT-02,2026-04,0,EA,261,1,SYN-01,SYN-1033-020,0001
MAT-1033,PLANT-02,2026-05,0,EA,261,1,SYN-01,SYN-1033-021,0001
MAT-1033,PLANT-02,2026-06,0,EA,261,1,SYN-01,SYN-1033-022,0001
MAT-1033,PLANT-02,2026-07,0,EA,261,1,SYN-01,SYN-1033-023,0001
MAT-1033,PLANT-02,2026-08,120,EA,261,1,SYN-01,SYN-1033-024,0001
MAT-1034,PLANT-03,2024-09,0,EA,261,1,SYN-01,SYN-1034-001,0001
MAT-1034,PLANT-03,2024-10,0,EA,261,1,SYN-01,SYN-1034-002,0001
MAT-1034,PLANT-03,2024-11,0,EA,261,1,SYN-01,SYN-1034-003,0001
MAT-1034,PLANT-03,2024-12,0,EA,261,1,SYN-01,SYN-1034-004,0001
MAT-1034,PLANT-03,2025-01,0,EA,261,1,SYN-01,SYN-1034-005,0001
MAT-1034,PLANT-03,2025-02,0,EA,261,1,SYN-01,SYN-1034-006,0001
MAT-1034,PLANT-03,2025-03,0,EA,261,1,SYN-01,SYN-1034-007,0001
MAT-1034,PLANT-03,2025-04,0,EA,261,1,SYN-01,SYN-1034-008,0001
MAT-1034,PLANT-03,2025-05,0,EA,261,1,SYN-01,SYN-1034-009,0001
MAT-1034,PLANT-03,2025-06,0,EA,261,1,SYN-01,SYN-1034-010,0001
MAT-1034,PLANT-03,2025-07,0,EA,261,1,SYN-01,SYN-1034-011,0001
MAT-1034,PLANT-03,2025-08,0,EA,261,1,SYN-01,SYN-1034-012,0001
MAT-1034,PLANT-03,2025-09,0,EA,261,1,SYN-01,SYN-1034-013,0001
MAT-1034,PLANT-03,2025-10,0,EA,261,1,SYN-01,SYN-1034-014,0001
MAT-1034,PLANT-03,2025-11,0,EA,261,1,SYN-01,SYN-1034-015,0001
MAT-1034,PLANT-03,2025-12,0,EA,261,1,SYN-01,SYN-1034-016,0001
MAT-1034,PLANT-03,2026-01,0,EA,261,1,SYN-01,SYN-1034-017,0001
MAT-1034,PLANT-03,2026-02,0,EA,261,1,SYN-01,SYN-1034-018,0001
MAT-1034,PLANT-03,2026-03,120,EA,261,1,SYN-01,SYN-1034-019,0001
MAT-1034,PLANT-03,2026-04,0,EA,261,1,SYN-01,SYN-1034-020,0001
MAT-1034,PLANT-03,2026-05,0,EA,261,1,SYN-01,SYN-1034-021,0001
MAT-1034,PLANT-03,2026-06,0,EA,261,1,SYN-01,SYN-1034-022,0001
MAT-1034,PLANT-03,2026-07,0,EA,261,1,SYN-01,SYN-1034-023,0001
MAT-1034,PLANT-03,2026-08,120,EA,261,1,SYN-01,SYN-1034-024,0001
MAT-1035,PLANT-04,2024-09,100,EA,261,1,SYN-01,SYN-1035-001,0001
MAT-1035,PLANT-04,2024-10,100,EA,261,1,SYN-01,SYN-1035-002,0001
MAT-1035,PLANT-04,2024-11,100,EA,261,1,SYN-01,SYN-1035-003,0001
MAT-1035,PLANT-04,2024-12,100,EA,261,1,SYN-01,SYN-1035-004,0001
MAT-1035,PLANT-04,2025-01,100,EA,261,1,SYN-01,SYN-1035-005,0001
MAT-1035,PLANT-04,2025-02,100,EA,261,1,SYN-01,SYN-1035-006,0001
MAT-1035,PLANT-04,2025-03,100,EA,261,1,SYN-01,SYN-1035-007,0001
MAT-1035,PLANT-04,2025-04,100,EA,261,1,SYN-01,SYN-1035-008,0001
MAT-1035,PLANT-04,2025-05,100,EA,261,1,SYN-01,SYN-1035-009,0001
MAT-1035,PLANT-04,2025-06,100,EA,261,1,SYN-01,SYN-1035-010,0001
MAT-1035,PLANT-04,2025-07,100,EA,261,1,SYN-01,SYN-1035-011,0001
MAT-1035,PLANT-04,2025-08,100,EA,261,1,SYN-01,SYN-1035-012,0001
MAT-1035,PLANT-04,2025-09,100,EA,261,1,SYN-01,SYN-1035-013,0001
MAT-1035,PLANT-04,2025-10,100,EA,261,1,SYN-01,SYN-1035-014,0001
MAT-1035,PLANT-04,2025-11,100,EA,261,1,SYN-01,SYN-1035-015,0001
MAT-1035,PLANT-04,2025-12,100,EA,261,1,SYN-01,SYN-1035-016,0001
MAT-1035,PLANT-04,2026-01,100,EA,261,1,SYN-01,SYN-1035-017,0001
MAT-1035,PLANT-04,2026-02,100,EA,261,1,SYN-01,SYN-1035-018,0001
MAT-1035,PLANT-04,2026-03,100,EA,261,1,SYN-01,SYN-1035-019,0001
MAT-1035,PLANT-04,2026-04,100,EA,261,1,SYN-01,SYN-1035-020,0001
MAT-1035,PLANT-04,2026-05,100,EA,261,1,SYN-01,SYN-1035-021,0001
MAT-1035,PLANT-04,2026-06,100,EA,261,1,SYN-01,SYN-1035-022,0001
MAT-1035,PLANT-04,2026-07,100,EA,261,1,SYN-01,SYN-1035-023,0001
MAT-1035,PLANT-04,2026-08,100,EA,261,1,SYN-01,SYN-1035-024,0001
MAT-1036,PLANT-01,2024-09,100,EA,261,1,SYN-01,SYN-1036-001,0001
MAT-1036,PLANT-01,2024-10,100,EA,261,1,SYN-01,SYN-1036-002,0001
MAT-1036,PLANT-01,2024-11,100,EA,261,1,SYN-01,SYN-1036-003,0001
MAT-1036,PLANT-01,2024-12,100,EA,261,1,SYN-01,SYN-1036-004,0001
MAT-1036,PLANT-01,2025-01,100,EA,261,1,SYN-01,SYN-1036-005,0001
MAT-1036,PLANT-01,2025-02,100,EA,261,1,SYN-01,SYN-1036-006,0001
MAT-1036,PLANT-01,2025-03,100,EA,261,1,SYN-01,SYN-1036-007,0001
MAT-1036,PLANT-01,2025-04,100,EA,261,1,SYN-01,SYN-1036-008,0001
MAT-1036,PLANT-01,2025-05,100,EA,261,1,SYN-01,SYN-1036-009,0001
MAT-1036,PLANT-01,2025-06,100,EA,261,1,SYN-01,SYN-1036-010,0001
MAT-1036,PLANT-01,2025-07,100,EA,261,1,SYN-01,SYN-1036-011,0001
MAT-1036,PLANT-01,2025-08,100,EA,261,1,SYN-01,SYN-1036-012,0001
MAT-1036,PLANT-01,2025-09,100,EA,261,1,SYN-01,SYN-1036-013,0001
MAT-1036,PLANT-01,2025-10,100,EA,261,1,SYN-01,SYN-1036-014,0001
MAT-1036,PLANT-01,2025-11,100,EA,261,1,SYN-01,SYN-1036-015,0001
MAT-1036,PLANT-01,2025-12,100,EA,261,1,SYN-01,SYN-1036-016,0001
MAT-1036,PLANT-01,2026-01,100,EA,261,1,SYN-01,SYN-1036-017,0001
MAT-1036,PLANT-01,2026-02,100,EA,261,1,SYN-01,SYN-1036-018,0001
MAT-1036,PLANT-01,2026-03,100,EA,261,1,SYN-01,SYN-1036-019,0001
MAT-1036,PLANT-01,2026-04,100,EA,261,1,SYN-01,SYN-1036-020,0001
MAT-1036,PLANT-01,2026-05,100,EA,261,1,SYN-01,SYN-1036-021,0001
MAT-1036,PLANT-01,2026-06,100,EA,261,1,SYN-01,SYN-1036-022,0001
MAT-1036,PLANT-01,2026-07,100,EA,261,1,SYN-01,SYN-1036-023,0001
MAT-1036,PLANT-01,2026-08,100,EA,261,1,SYN-01,SYN-1036-024,0001
MAT-1037,PLANT-02,2024-09,0,EA,261,1,SYN-01,SYN-1037-001,0001
MAT-1037,PLANT-02,2024-10,0,EA,261,1,SYN-01,SYN-1037-002,0001
MAT-1037,PLANT-02,2024-11,0,EA,261,1,SYN-01,SYN-1037-003,0001
MAT-1037,PLANT-02,2024-12,0,EA,261,1,SYN-01,SYN-1037-004,0001
MAT-1037,PLANT-02,2025-01,0,EA,261,1,SYN-01,SYN-1037-005,0001
MAT-1037,PLANT-02,2025-02,0,EA,261,1,SYN-01,SYN-1037-006,0001
MAT-1037,PLANT-02,2025-03,0,EA,261,1,SYN-01,SYN-1037-007,0001
MAT-1037,PLANT-02,2025-04,0,EA,261,1,SYN-01,SYN-1037-008,0001
MAT-1037,PLANT-02,2025-05,0,EA,261,1,SYN-01,SYN-1037-009,0001
MAT-1037,PLANT-02,2025-06,0,EA,261,1,SYN-01,SYN-1037-010,0001
MAT-1037,PLANT-02,2025-07,0,EA,261,1,SYN-01,SYN-1037-011,0001
MAT-1037,PLANT-02,2025-08,0,EA,261,1,SYN-01,SYN-1037-012,0001
MAT-1037,PLANT-02,2025-09,0,EA,261,1,SYN-01,SYN-1037-013,0001
MAT-1037,PLANT-02,2025-10,0,EA,261,1,SYN-01,SYN-1037-014,0001
MAT-1037,PLANT-02,2025-11,0,EA,261,1,SYN-01,SYN-1037-015,0001
MAT-1037,PLANT-02,2025-12,20,EA,261,1,SYN-01,SYN-1037-016,0001
MAT-1037,PLANT-02,2026-01,0,EA,261,1,SYN-01,SYN-1037-017,0001
MAT-1037,PLANT-02,2026-02,0,EA,261,1,SYN-01,SYN-1037-018,0001
MAT-1037,PLANT-02,2026-03,0,EA,261,1,SYN-01,SYN-1037-019,0001
MAT-1037,PLANT-02,2026-04,0,EA,261,1,SYN-01,SYN-1037-020,0001
MAT-1037,PLANT-02,2026-05,0,EA,261,1,SYN-01,SYN-1037-021,0001
MAT-1037,PLANT-02,2026-06,0,EA,261,1,SYN-01,SYN-1037-022,0001
MAT-1037,PLANT-02,2026-07,0,EA,261,1,SYN-01,SYN-1037-023,0001
MAT-1037,PLANT-02,2026-08,0,EA,261,1,SYN-01,SYN-1037-024,0001
MAT-1038,PLANT-03,2024-09,0,EA,261,1,SYN-01,SYN-1038-001,0001
MAT-1038,PLANT-03,2024-10,0,EA,261,1,SYN-01,SYN-1038-002,0001
MAT-1038,PLANT-03,2024-11,0,EA,261,1,SYN-01,SYN-1038-003,0001
MAT-1038,PLANT-03,2024-12,0,EA,261,1,SYN-01,SYN-1038-004,0001
MAT-1038,PLANT-03,2025-01,0,EA,261,1,SYN-01,SYN-1038-005,0001
MAT-1038,PLANT-03,2025-02,0,EA,261,1,SYN-01,SYN-1038-006,0001
MAT-1038,PLANT-03,2025-03,0,EA,261,1,SYN-01,SYN-1038-007,0001
MAT-1038,PLANT-03,2025-04,0,EA,261,1,SYN-01,SYN-1038-008,0001
MAT-1038,PLANT-03,2025-05,0,EA,261,1,SYN-01,SYN-1038-009,0001
MAT-1038,PLANT-03,2025-06,0,EA,261,1,SYN-01,SYN-1038-010,0001
MAT-1038,PLANT-03,2025-07,0,EA,261,1,SYN-01,SYN-1038-011,0001
MAT-1038,PLANT-03,2025-08,0,EA,261,1,SYN-01,SYN-1038-012,0001
MAT-1038,PLANT-03,2025-09,0,EA,261,1,SYN-01,SYN-1038-013,0001
MAT-1038,PLANT-03,2025-10,0,EA,261,1,SYN-01,SYN-1038-014,0001
MAT-1038,PLANT-03,2025-11,0,EA,261,1,SYN-01,SYN-1038-015,0001
MAT-1038,PLANT-03,2025-12,20,EA,261,1,SYN-01,SYN-1038-016,0001
MAT-1038,PLANT-03,2026-01,0,EA,261,1,SYN-01,SYN-1038-017,0001
MAT-1038,PLANT-03,2026-02,0,EA,261,1,SYN-01,SYN-1038-018,0001
MAT-1038,PLANT-03,2026-03,0,EA,261,1,SYN-01,SYN-1038-019,0001
MAT-1038,PLANT-03,2026-04,0,EA,261,1,SYN-01,SYN-1038-020,0001
MAT-1038,PLANT-03,2026-05,0,EA,261,1,SYN-01,SYN-1038-021,0001
MAT-1038,PLANT-03,2026-06,0,EA,261,1,SYN-01,SYN-1038-022,0001
MAT-1038,PLANT-03,2026-07,0,EA,261,1,SYN-01,SYN-1038-023,0001
MAT-1038,PLANT-03,2026-08,0,EA,261,1,SYN-01,SYN-1038-024,0001
MAT-1039,PLANT-04,2024-09,100,EA,261,1,SYN-01,SYN-1039-001,0001
MAT-1039,PLANT-04,2024-10,100,EA,261,1,SYN-01,SYN-1039-002,0001
MAT-1039,PLANT-04,2024-11,100,EA,261,1,SYN-01,SYN-1039-003,0001
MAT-1039,PLANT-04,2024-12,100,EA,261,1,SYN-01,SYN-1039-004,0001
MAT-1039,PLANT-04,2025-01,100,EA,261,1,SYN-01,SYN-1039-005,0001
MAT-1039,PLANT-04,2025-02,100,EA,261,1,SYN-01,SYN-1039-006,0001
MAT-1039,PLANT-04,2025-03,100,EA,261,1,SYN-01,SYN-1039-007,0001
MAT-1039,PLANT-04,2025-04,100,EA,261,1,SYN-01,SYN-1039-008,0001
MAT-1039,PLANT-04,2025-05,100,EA,261,1,SYN-01,SYN-1039-009,0001
MAT-1039,PLANT-04,2025-06,100,EA,261,1,SYN-01,SYN-1039-010,0001
MAT-1039,PLANT-04,2025-07,100,EA,261,1,SYN-01,SYN-1039-011,0001
MAT-1039,PLANT-04,2025-08,100,EA,261,1,SYN-01,SYN-1039-012,0001
MAT-1039,PLANT-04,2025-09,100,EA,261,1,SYN-01,SYN-1039-013,0001
MAT-1039,PLANT-04,2025-10,100,EA,261,1,SYN-01,SYN-1039-014,0001
MAT-1039,PLANT-04,2025-11,100,EA,261,1,SYN-01,SYN-1039-015,0001
MAT-1039,PLANT-04,2025-12,100,EA,261,1,SYN-01,SYN-1039-016,0001
MAT-1039,PLANT-04,2026-01,100,EA,261,1,SYN-01,SYN-1039-017,0001
MAT-1039,PLANT-04,2026-02,100,EA,261,1,SYN-01,SYN-1039-018,0001
MAT-1039,PLANT-04,2026-03,100,EA,261,1,SYN-01,SYN-1039-019,0001
MAT-1039,PLANT-04,2026-04,100,EA,261,1,SYN-01,SYN-1039-020,0001
